DATE,PARTY NAME,TYPE,GM,NECK,Quantity
27/04/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
28/04/2022,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,750
28/04/2022,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,250
28/04/2022,M P AQUATECH,PET PREFORM,18.6,ALASKA,300
28/04/2022,M P AQUATECH,PET PREFORM,32,ALASKA,300
28/04/2022,M P AQUATECH,PET PREFORM,34,ALASKA,200
28/04/2022,M P AQUATECH,PET PREFORM,12.6,ALASKA,200
28/04/2022,M P AQUATECH,PET PREFORM,13.6,ALASKA,100
28/04/2022,M P AQUATECH,PET PREFORM,8.9,ALASKA,400
30/04/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,500
30/04/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
30/04/2022,GATI EVENTS AND MARKETING,PET PREFORM,32,ALASKA,325
30/04/2022,GATI EVENTS AND MARKETING,PET PREFORM,32,ALASKA,325
30/04/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
30/04/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
30/04/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,400
30/04/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,200
30/04/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
02/05/2022,RUKAMANI BEVERAGES PVT.LTD,PET PREFORM,13.6,ALASKA,1000
02/05/2022,RUKAMANI BEVERAGES PVT.LTD,PET PREFORM,18.6,ALASKA,2500
02/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
02/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,500
02/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,200
02/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
02/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,100
03/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,500
03/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
04/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,300
04/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,500
04/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
04/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
04/05/2022,GATI EVENTS AND MARKETING,PET PREFORM,32,ALASKA,325
04/05/2022,GATI EVENTS AND MARKETING,PET PREFORM,32,ALASKA,325
05/05/2022,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,500
05/05/2022,NOESIS BUSINESS,PET PREFORM,8.9,ALASKA,250
05/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,275
05/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,500
05/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,100
05/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,300
05/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,400
05/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
05/05/2022,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,50
06/05/2022,NARMADA ENERGY DRINKS,PET PREFORM,13.6,ALASKA,1250
06/05/2022,NARMADA ENERGY DRINKS,PET PREFORM,18.6,ALASKA,1250
06/05/2022,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,500
06/05/2022,GANGWAL BEVERAGES,PET PREFORM,18.6,ALASKA,625
07/05/2022,NOESIS BUSINESS,PET PREFORM,8.9,ALASKA,250
07/05/2022,NOESIS BUSINESS,PET PREFORM,13.6,ALASKA,250
07/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,900
07/05/2022,SOHANI ENTERPRISES,PET PREFORM,18.6,ALASKA,750
07/05/2022,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,250
07/05/2022,SOHANI ENTERPRISES,PET PREFORM,18.6,ALASKA,125
07/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,500
07/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
07/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
07/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,100
07/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
08/05/2022,GATI EVENTS AND MARKETING,PET PREFORM,32,ALASKA,325
08/05/2022,GATI EVENTS AND MARKETING,PET PREFORM,32,ALASKA,325
08/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,1000
09/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
09/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
09/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,600
09/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,400
10/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,100
10/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,100
10/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,300
10/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,500
12/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,300
12/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,700
12/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,300
12/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
12/05/2022,GATI EVENTS AND MARKETING,PET PREFORM,32,ALASKA,325
12/05/2022,GATI EVENTS AND MARKETING,PET PREFORM,32,ALASKA,325
13/05/2022,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,250
13/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,600
14/05/2022,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,250
14/05/2022,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,500
14/05/2022,NOESIS BUSINESS,PET PREFORM,8.9,ALASKA,250
14/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,300
14/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,300
14/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,300
14/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,100
14/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,150
14/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,150
14/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,500
14/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,200
14/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,300
15/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,800
16/05/2022,NARMADA ENERGY DRINKS,PET PREFORM,18.6,ALASKA,250
16/05/2022,NARMADA ENERGY DRINKS,PET PREFORM,13.6,ALASKA,250
16/05/2022,NARMADA ENERGY DRINKS,PET PREFORM,9.6,ALASKA,250
16/05/2022,NARMADA ENERGY DRINKS,PET PREFORM,32,ALASKA,250
16/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,150
16/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,250
16/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,300
16/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,250
16/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,250
17/05/2022,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,500
17/05/2022,NOESIS BUSINESS,PET PREFORM,8.9,ALASKA,250
17/05/2022,SOHANI ENTERPRISES,PET PREFORM,18.6,ALASKA,750
17/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,1000
17/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
18/05/2022,GATI EVENTS AND MARKETING,PET PREFORM,32,ALASKA,325
18/05/2022,SOHANI ENTERPRISES,PET PREFORM,18.6,ALASKA,125
18/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,100
18/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,400
18/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,400
18/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
18/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
18/05/2022,ERA PALSTICS     DEWAS NAKA,PET PREFORM,8.9,ALASKA,100
18/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,400
18/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,18.6,ALASKA,300
19/05/2022,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,500
19/05/2022,NOESIS BUSINESS,PET PREFORM,8.9,ALASKA,250
19/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,1000
19/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,800
19/05/2022,GATI EVENTS AND MARKETING,PET PREFORM,8.9,ALASKA,25
20/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,100
20/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
20/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,500
20/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,500
20/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,300
21/05/2022,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,500
21/05/2022,SKM PET BLOWERS,PET PREFORM,9.6,ALASKA,250
22/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,600
22/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,400
22/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
22/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,500
22/05/2022,PURE BEVERAGES   RAU,PET PREFORM,9.6,ALASKA,100
22/05/2022,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,250
22/05/2022,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,200
23/05/2022,NOESIS BUSINESS,PET PREFORM,13.6,ALASKA,250
23/05/2022,NOESIS BUSINESS,PET PREFORM,8.9,ALASKA,250
23/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,1000
23/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
23/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,500
23/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,500
24/05/2022,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,300
24/05/2022,M P AQUATECH,PET PREFORM,12.6,ALASKA,300
24/05/2022,M P AQUATECH,PET PREFORM,18.6,ALASKA,300
24/05/2022,M P AQUATECH,PET PREFORM,32,ALASKA,300
24/05/2022,M P AQUATECH,PET PREFORM,9.6,ALASKA,100
24/05/2022,NARMADA ENERGY DRINKS,PET PREFORM,18.6,ALASKA,1750
25/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
26/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
27/05/2022,BALAJI INDUSTRIES,PET PREFORM,18.6,ALASKA,350
27/05/2022,SKM PET BLOWERS,PET PREFORM,9.6,ALASKA,250
27/05/2022,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,250
27/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,700
27/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,400
27/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
28/05/2022,M P AQUATECH,PET PREFORM,18.6,ALASKA,400
28/05/2022,M P AQUATECH,PET PREFORM,8.9,ALASKA,300
28/05/2022,M P AQUATECH,PET PREFORM,32,ALASKA,100
28/05/2022,M P AQUATECH,PET PREFORM,34,ALASKA,200
28/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
29/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,300
29/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,200
30/05/2022,BALAJI INDUSTRIES,PET PREFORM,18.6,ALASKA,350
30/05/2022,SOHANI ENTERPRISES,PET PREFORM,18.6,ALASKA,500
30/05/2022,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,250
30/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,18.6,ALASKA,225
30/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,200
30/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,175
30/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,250
30/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
30/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,150
30/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,300
30/05/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,100
31/05/2022,BALAJI INDUSTRIES,PET PREFORM,12.6,ALASKA,150
31/05/2022,BALAJI INDUSTRIES,PET PREFORM,18.6,ALASKA,150
31/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,18.6,ALASKA,300
31/05/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,300
31/05/2022,M P AQUATECH,PET PREFORM,18.6,ALASKA,400
31/05/2022,M P AQUATECH,PET PREFORM,12.6,ALASKA,400
31/05/2022,M P AQUATECH,PET PREFORM,32,ALASKA,200
31/05/2022,M P AQUATECH,PET PREFORM,34,ALASKA,100
01/06/2022,BALAJI INDUSTRIES,PET PREFORM,18.6,ALASKA,175
01/06/2022,BALAJI INDUSTRIES,PET PREFORM,12.6,ALASKA,175
01/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,400
01/06/2022,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,18.6,ALASKA,300
01/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,300
01/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,300
02/06/2022,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,500
02/06/2022,NOESIS BUSINESS,PET PREFORM,12.6,ALASKA,250
02/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
02/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,300
02/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,400
02/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
02/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
02/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,100
03/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,250
03/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,250
03/06/2022,BALAJI INDUSTRIES,PET PREFORM,18.6,ALASKA,350
03/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,200
03/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,200
03/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
05/06/2022,BALAJI INDUSTRIES,PET PREFORM,18.6,ALASKA,250
05/06/2022,BALAJI INDUSTRIES,PET PREFORM,32,ALASKA,50
05/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,400
05/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,100
06/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,100
06/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,200
06/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,300
06/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,400
06/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,300
06/06/2022,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,8.9,ALASKA,300
07/06/2022,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,500
07/06/2022,NOESIS BUSINESS,PET PREFORM,8.9,ALASKA,250
07/06/2022,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,500
07/06/2022,PRK COMMODITIES PVT. LTD.,PET PREFORM,32,ALASKA,400
07/06/2022,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,200
07/06/2022,PRK COMMODITIES PVT. LTD.,PET PREFORM,9.6,ALASKA,200
08/06/2022,BALAJI INDUSTRIES,PET PREFORM,18.6,ALASKA,350
08/06/2022,SOHANI ENTERPRISES,PET PREFORM,18.6,ALASKA,500
08/06/2022,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,125
08/06/2022,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,500
08/06/2022,PRK COMMODITIES PVT. LTD.,PET PREFORM,32,ALASKA,400
08/06/2022,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,300
08/06/2022,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,300
08/06/2022,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.9,ALASKA,200
09/06/2022,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,250
09/06/2022,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,250
09/06/2022,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,12.6,ALASKA,300
09/06/2022,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,8.9,ALASKA,300
10/06/2022,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,100
12/06/2022,BALAJI INDUSTRIES,PET PREFORM,18.6,ALASKA,300
14/06/2022,SOHANI ENTERPRISES,PET PREFORM,18.6,ALASKA,500
14/06/2022,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,250
14/06/2022,NOESIS BUSINESS,PET PREFORM,13.6,ALASKA,175
14/06/2022,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,575
14/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,100
14/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
14/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
14/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,400
14/06/2022,BALAJI INDUSTRIES,PET PREFORM,18.6,ALASKA,225
15/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
15/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,100
15/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,200
15/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,250
15/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,1000
17/06/2022,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,500
17/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,700
17/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,100
17/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
17/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
17/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
19/06/2022,BALAJI INDUSTRIES,PET PREFORM,18.6,ALASKA,300
19/06/2022,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,150
19/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,700
19/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
19/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
20/06/2022,GATI EVENTS AND MARKETING,PET PREFORM,32,ALASKA,325
20/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,500
21/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,500
21/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,500
21/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,300
21/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
21/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,100
23/06/2022,NARMADA ENERGY DRINKS,PET PREFORM,18.6,ALASKA,2000
23/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,300
23/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
23/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
24/06/2022,NOESIS BUSINESS,PET PREFORM,8.9,ALASKA,200
24/06/2022,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,375
24/06/2022,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,250
25/06/2022,SOHANI ENTERPRISES,PET PREFORM,18.6,ALASKA,500
25/06/2022,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,250
25/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,300
25/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,100
25/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,500
25/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
25/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,100
27/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
27/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
27/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,300
27/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,300
27/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,500
28/06/2022,BALAJI INDUSTRIES,PET PREFORM,12.6,ALASKA,125
28/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,1000
30/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,500
30/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500
30/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,100
30/06/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,150
30/06/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,500
01/07/2022,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,12.6,ALASKA,200
01/07/2022,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,8.9,ALASKA,200
01/07/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
01/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,400
01/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,100
01/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,200
01/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,200
01/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,200
01/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,100
02/07/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,500
02/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,100
02/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,400
02/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
02/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,200
03/07/2022,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,8.9,ALASKA,300
03/07/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,500
03/07/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,200
04/07/2022,BALAJI INDUSTRIES,PET PREFORM,18.6,ALASKA,300
04/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,8.9,ALASKA,400
04/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,400
04/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,200
04/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
04/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,100
04/07/2022,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,200
04/07/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
04/07/2022,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,8.9,ALASKA,500
05/07/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,300
05/07/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,200
06/07/2022,GATI EVENTS AND MARKETING,PET PREFORM,32,ALASKA,325
07/07/2022,SKM PET BLOWERS,PET PREFORM,9.6,ALASKA,125
07/07/2022,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,125
07/07/2022,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,325
07/07/2022,NOESIS BUSINESS,PET PREFORM,13.6,ALASKA,175
07/07/2022,SOHANI ENTERPRISES,PET PREFORM,18.6,ALASKA,625
07/07/2022,SOHANI ENTERPRISES,PET PREFORM,12.6,ALASKA,125
07/07/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
08/07/2022,M P AQUATECH,PET PREFORM,18.6,ALASKA,300
08/07/2022,M P AQUATECH,PET PREFORM,8.9,ALASKA,500
08/07/2022,M P AQUATECH,PET PREFORM,32,ALASKA,200
08/07/2022,SAI SAMARTH FOOD PVT. LTD.,PET PREFORM,8.9,ALASKA,400
09/07/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,1000
09/07/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
10/07/2022,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,200
10/07/2022,SKM PET BLOWERS,PET PREFORM,32,ALASKA,175
11/07/2022,YESH ENTERPRISES     INDORE,PET PREFORM,8.9,ALASKA,500
11/07/2022,YESH ENTERPRISES     INDORE,PET PREFORM,12.6,ALASKA,500
11/07/2022,MAAN PLAST,PET PREFORM,32,ALASKA,100
12/07/2022,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,300
