DATE,PARTY NAME,TYPE,GM,NECK,Quantity,GROSS AMOUNT TRADE DIS.
23/01/2023,NOESIS BUSINESS,PET PREFORM,8.6,ALASKA,375,8.6GMs(ALASKA)28MM
23/01/2023,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,250,18.6GMs(ALASKA)28MM
23/01/2023,NOESIS BUSINESS,PET PREFORM,13.6,ALASKA,125,13.6GMs(ALASKA)28MM
23/01/2023,NOESIS BUSINESS,PET BOTTLES,8.55,ALASKA,7800,
23/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,400,12.6GMs(ALASKA)28mm
23/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,9.6,ALASKA,300,9.6Gms(ALASKA)28MM
23/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,500,18.6GMs(ALASKA)28MM
23/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,300,(AKASKA)28MM
23/01/2023,VINAYAK ENTERPRISES BYPASS,PET PREFORM,34,ALASKA,2,(AKASKA)28MM
23/01/2023,VINAYAK ENTERPRISES BYPASS,PET PREFORM,32,ALASKA,300,(ALASKA)28MM
23/01/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,32,ALASKA,100,(ALASKA)28MM
23/01/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,18.6,ALASKA,50,18.6GMs(ALASKA)28MM
23/01/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,300,18.6GMs(ALASKA)28MM
23/01/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,300,12.6GMs(ALASKA)28mm
23/01/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,300,8.6GMs(ALASKA)28MM
24/01/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,250,8.6GMs(ALASKA)28MM
24/01/2023,SNEH FOODS & PACKAGING,PET BOTTLES,8.55,ALASKA,15600,
24/01/2023,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,200,18.6GMs(ALASKA)28MM
24/01/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,300,12.6GMs(ALASKA)28mm
24/01/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,300,18.6GMs(ALASKA)28MM
24/01/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,200,8.6GMs(ALASKA)28MM
25/01/2023,GANGWAL BEVERAGES,PET PREFORM,12.6,ALASKA,1000,12.6GMs(ALASKA)28mm
25/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,8.6,ALASKA,700,8.6GMs(ALASKA)28MM
25/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,12.6,ALASKA,200,12.6GMs(ALASKA)28mm
25/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,18.6,ALASKA,600,18.6GMs(ALASKA)28MM
25/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,32,ALASKA,150,(ALASKA)28MM
25/01/2023,MASAR BEVERAGES     RAU,PET PREFORM,34,ALASKA,350,(AKASKA)28MM
26/01/2023,SNEH FOODS & PACKAGING,PET BOTTLES,18,ALASKA,3240,
26/01/2023,SNEH FOODS & PACKAGING,PET BOTTLES,8.55,ALASKA,15600,
27/01/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,32,ALASKA,100,(ALASKA)28MM
28/01/2023,GANGWAL BEVERAGES,PET PREFORM,8.6,ALASKA,1000,8.6GMs(ALASKA)28MM
28/01/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,9.6,ALASKA,125,9.6Gms(ALASKA)28MM
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.6,ALASKA,500,8.6GMs(ALASKA)28MM
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,400,12.6GMs(ALASKA)28mm
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,400,18.6GMs(ALASKA)28MM
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,300,(AKASKA)28MM
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.6,ALASKA,800,8.6GMs(ALASKA)28MM
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,9.6,ALASKA,400,9.6Gms(ALASKA)28MM
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,500,12.6GMs(ALASKA)28mm
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,800,18.6GMs(ALASKA)28MM
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,32,ALASKA,200,(ALASKA)28MM
30/01/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,500,(AKASKA)28MM
31/01/2023,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,375,18.6GMs(ALASKA)28MM
31/01/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,125,12.6GMs(ALASKA)28mm
31/01/2023,M P AQUATECH,PET PREFORM,12.6,ALASKA,300,12.6GMs(ALASKA)28mm
31/01/2023,M P AQUATECH,PET PREFORM,18.6,ALASKA,400,18.6GMs(ALASKA)28MM
31/01/2023,M P AQUATECH,PET PREFORM,8.6,ALASKA,100,8.6GMs(ALASKA)28MM
31/01/2023,M P AQUATECH,PET PREFORM,32,ALASKA,200,(ALASKA)28MM
31/01/2023,M P AQUATECH,PET PREFORM,8.6,ALASKA,200,8.6GMs(ALASKA)28MM
31/01/2023,M P AQUATECH,PET PREFORM,9.6,ALASKA,300,9.6Gms(ALASKA)28MM
31/01/2023,M P AQUATECH,PET PREFORM,18.6,ALASKA,500,18.6GMs(ALASKA)28MM
31/01/2023,M P AQUATECH,PET PREFORM,32,ALASKA,200,(ALASKA)28MM
31/01/2023,M P AQUATECH,PET PREFORM,34,ALASKA,200,(AKASKA)28MM
31/01/2023,M P AQUATECH,PET PREFORM,8.6,ALASKA,700,8.6GMs(ALASKA)28MM
31/01/2023,M P AQUATECH,PET PREFORM,18.6,ALASKA,300,18.6GMs(ALASKA)28MM
31/01/2023,M P AQUATECH,PET PREFORM,32,ALASKA,200,(ALASKA)28MM
31/01/2023,M P AQUATECH,PET PREFORM,34,ALASKA,300,(AKASKA)28MM
01/02/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,125,8.6GMs(ALASKA)28MM
01/02/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,12.6,ALASKA,50,12.6GMs(ALASKA)28mm
01/02/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,13.6,ALASKA,50,13.6GMs(ALASKA)28MM
02/02/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,300,8.6GMs(ALASKA)28MM
02/02/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,400,12.6GMs(ALASKA)28mm
02/02/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,400,18.6GMs(ALASKA)28MM
02/02/2023,NOESIS BUSINESS,PET PREFORM,8.6,ALASKA,500,8.6GMs(ALASKA)28MM
02/02/2023,NOESIS BUSINESS,PET BOTTLES,500,ALASKA,4275,
02/02/2023,NOESIS BUSINESS,PET BOTTLES,8.55,ALASKA,6240,
02/02/2023,KATYAYANI AQUA,PET PREFORM,18.6,ALASKA,250,18.6GMs(ALASKA)28MM
03/02/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,18.6,ALASKA,750,18.6GMs(ALASKA)28MM
03/02/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,12.6,ALASKA,250,12.6GMs(ALASKA)28mm
03/02/2023,SIDDHIVINAYAK BEVERAGES,PET PREFORM,9.6,ALASKA,250,9.6Gms(ALASKA)28MM
03/02/2023,SNEH FOODS & PACKAGING,PET BOTTLES,8.55,ALASKA,15600,
03/02/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,300,8.6GMs(ALASKA)28MM
03/02/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,300,12.6GMs(ALASKA)28mm
03/02/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,200,18.6GMs(ALASKA)28MM
06/02/2023,SKM PET BLOWERS,PET PREFORM,18.6,ALASKA,250,18.6GMs(ALASKA)28MM
06/02/2023,SKM PET BLOWERS,PET PREFORM,12.6,ALASKA,150,12.6GMs(ALASKA)28mm
06/02/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,100,8.6GMs(ALASKA)28MM
06/02/2023,TIRUPATI FOOD AND BEVERAGES,PET PREFORM,32,ALASKA,100,(ALASKA)28MM
06/02/2023,HINDUSTAN BEVERAGES,PET PREFORM,18.6,ALASKA,75,18.6GMs(ALASKA)28MM
06/02/2023,HINDUSTAN BEVERAGES,PET PREFORM,12.6,ALASKA,25,12.6GMs(ALASKA)28mm
06/02/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,300,8.6GMs(ALASKA)28MM
06/02/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,300,12.6GMs(ALASKA)28mm
06/02/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,400,18.6GMs(ALASKA)28MM
06/02/2023,RAHAMAT PACKAGING,PET PREFORM,32,ALASKA,100,(ALASKA)28MM
08/02/2023,MDM FOOD & BEVERAGES,PET PREFORM,9.6,ALASKA,1000,9.6Gms(ALASKA)28MM
09/02/2023,NOESIS BUSINESS,PET PREFORM,18.6,ALASKA,500,18.6GMs(ALASKA)28MM
09/02/2023,SNEH FOODS & PACKAGING,PET BOTTLES,8.55,ALASKA,15600,
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.6,ALASKA,1200,8.6GMs(ALASKA)28MM
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,12.6,ALASKA,200,12.6GMs(ALASKA)28mm
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,700,18.6GMs(ALASKA)28MM
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,32,ALASKA,300,(ALASKA)28MM
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,600,(AKASKA)28MM
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,8.6,ALASKA,800,8.6GMs(ALASKA)28MM
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,18.6,ALASKA,300,18.6GMs(ALASKA)28MM
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,32,ALASKA,200,(ALASKA)28MM
09/02/2023,PRK COMMODITIES PVT. LTD.,PET PREFORM,34,ALASKA,200,(AKASKA)28MM
10/02/2023,SKM PET BLOWERS,PET PREFORM,8.6,ALASKA,250,8.6GMs(ALASKA)28MM
10/02/2023,RAHAMAT PACKAGING,PET PREFORM,8.6,ALASKA,400,8.6GMs(ALASKA)28MM
10/02/2023,RAHAMAT PACKAGING,PET PREFORM,12.6,ALASKA,400,12.6GMs(ALASKA)28mm
10/02/2023,RAHAMAT PACKAGING,PET PREFORM,18.6,ALASKA,400,18.6GMs(ALASKA)28MM
12/02/2023,NARMADA ENERGY DRINKS,PET PREFORM,18.6,ALASKA,1500,18.6GMs(ALASKA)28MM
12/02/2023,NARMADA ENERGY DRINKS,PET PREFORM,12.6,ALASKA,500,12.6GMs(ALASKA)28mm
13/02/2023,VINAYAK ENTERPRISES BYPASS,PET PREFORM,32,ALASKA,300,(ALASKA)28MM
